u,v,w,p,vtkValidPointMask,vtkGhostType,Point ID,x,y,z
25.9587,4.72348,6.13263e-17,4.79272,1,0,9309,9,93,0
25.9747,4.71331,5.808e-17,4.40201,1,0,9409,9,94,0
25.99,4.70367,4.88999e-17,4.02347,1,0,9509,9,95,0
26.0049,4.69448,3.69305e-17,3.65619,1,0,9609,9,96,0
26.0193,4.68525,2.57464e-17,3.2982,1,0,9709,9,97,0
26.0334,4.67597,1.53315e-17,2.94933,1,0,9809,9,98,0
26.047,4.66665,5.67049e-18,2.60938,1,0,9909,9,99,0
24.8656,3.80537,3.21327e-16,36.9177,1,0,10,10,0,0
24.8605,3.81705,2.8059e-16,37.0008,1,0,110,10,1,0
24.8553,3.82904,2.4577e-16,37.0797,1,0,210,10,2,0
24.8503,3.84135,2.17005e-16,37.1546,1,0,310,10,3,0
24.8449,3.85402,1.89066e-16,37.2357,1,0,410,10,4,0
24.839,3.86709,1.61094e-16,37.3272,1,0,510,10,5,0
24.8331,3.88053,1.41185e-16,37.4142,1,0,610,10,6,0
24.8279,3.89424,1.2321e-16,37.4834,1,0,710,10,7,0
24.8249,3.90795,9.40325e-17,37.5,1,0,810,10,8,0
24.822,3.92198,7.9589e-17,37.5117,1,0,910,10,9,0
24.8191,3.93635,8.0185e-17,37.5186,1,0,1010,10,10,0
24.8164,3.95107,9.61338e-17,37.5205,1,0,1110,10,11,0
24.8132,3.96622,8.28694e-17,37.5312,1,0,1210,10,12,0
24.8097,3.98181,6.13108e-17,37.546,1,0,1310,10,13,0
24.8064,3.99779,6.35203e-17,37.5554,1,0,1410,10,14,0
24.8031,4.01416,9.00081e-17,37.5591,1,0,1510,10,15,0
24.7999,4.03094,1.41299e-16,37.5572,1,0,1610,10,16,0
24.7986,4.04772,1.80477e-16,37.5124,1,0,1710,10,17,0
24.7989,4.06447,1.94624e-16,37.428,1,0,1810,10,18,0
24.7993,4.08157,2.12997e-16,37.3379,1,0,1910,10,19,0
24.7998,4.09902,2.34557e-16,37.2423,1,0,2010,10,20,0
24.7997,4.11705,1.64443e-16,37.1611,1,0,2110,10,21,0
24.7997,4.13548,9.75135e-17,37.0737,1,0,2210,10,22,0
24.7999,4.15429,3.38256e-17,36.98,1,0,2310,10,23,0
24.8002,4.17352,-2.65601e-17,36.8799,1,0,2410,10,24,0
24.8021,4.19261,-8.03122e-17,36.7422,1,0,2510,10,25,0
24.8062,4.2113,-1.24389e-16,36.5555,1,0,2610,10,26,0
24.8105,4.23031,-1.62533e-16,36.363,1,0,2710,10,27,0
24.8149,4.24964,-1.94656e-16,36.1645,1,0,2810,10,28,0
24.8194,4.26931,-2.20668e-16,35.96,1,0,2910,10,29,0
24.8242,4.28932,-2.40479e-16,35.7495,1,0,3010,10,30,0
24.8287,4.3098,-2.41989e-16,35.5406,1,0,3110,10,31,0
24.834,4.33021,-2.2112e-16,35.3154,1,0,3210,10,32,0
24.8419,4.34931,-1.80052e-16,35.0334,1,0,3310,10,33,0
24.8499,4.36865,-1.39534e-16,34.7464,1,0,3410,10,34,0
24.8581,4.38825,-9.95717e-17,34.4543,1,0,3510,10,35,0
24.8664,4.40811,-6.01714e-17,34.157,1,0,3610,10,36,0
24.8749,4.42824,-2.13391e-17,33.8545,1,0,3710,10,37,0
24.8835,4.44862,1.69188e-17,33.5466,1,0,3810,10,38,0
24.8941,4.46848,3.62294e-17,33.1906,1,0,3910,10,39,0
24.9065,4.48772,3.76687e-17,32.7874,1,0,4010,10,40,0
24.9191,4.50713,4.00602e-17,32.3804,1,0,4110,10,41,0
24.9318,4.52671,4.341e-17,31.9696,1,0,4210,10,42,0
24.9446,4.54645,4.77248e-17,31.555,1,0,4310,10,43,0
24.9584,4.56541,4.48237e-17,31.1147,1,0,4410,10,44,0
24.9739,4.58298,3.01788e-17,30.6379,1,0,4510,10,45,0
24.9894,4.60063,1.65244e-17,30.1593,1,0,4610,10,46,0
25.005,4.61835,3.86371e-18,29.6787,1,0,4710,10,47,0
25.0206,4.63615,-7.79999e-18,29.1962,1,0,4810,10,48,0
25.0376,4.65293,-9.0329e-18,28.6854,1,0,4910,10,49,0
25.0563,4.66832,1.93367e-18,28.1413,1,0,5010,10,50,0
25.075,4.68371,1.29567e-17,27.5975,1,0,5110,10,51,0
25.0936,4.69908,2.40361e-17,27.0541,1,0,5210,10,52,0
25.1122,4.71444,3.51718e-17,26.5111,1,0,5310,10,53,0
25.1322,4.72864,4.44306e-17,25.9445,1,0,5410,10,54,0
25.154,4.74114,5.08401e-17,25.3462,1,0,5510,10,55,0
25.1757,4.75355,5.70808e-17,24.7509,1,0,5610,10,56,0
25.1973,4.76587,6.31535e-17,24.1585,1,0,5710,10,57,0
25.2188,4.7781,6.90588e-17,23.5691,1,0,5810,10,58,0
25.2407,4.78946,7.20914e-17,22.9757,1,0,5910,10,59,0
25.264,4.79783,6.51708e-17,22.3616,1,0,6010,10,60,0
25.2871,4.80604,5.82687e-17,21.7533,1,0,6110,10,61,0
25.31,4.81411,5.13851e-17,21.1507,1,0,6210,10,62,0
25.3327,4.82201,4.45197e-17,20.5539,1,0,6310,10,63,0
25.3552,4.82977,3.76723e-17,19.9627,1,0,6410,10,64,0
25.3774,4.83738,3.0843e-17,19.3771,1,0,6510,10,65,0
25.4021,4.84178,2.15497e-17,18.7423,1,0,6610,10,66,0
25.4267,4.84582,1.32494e-17,18.1133,1,0,6710,10,67,0
25.4508,4.84967,6.093470000000001e-18,17.4929,1,0,6810,10,68,0
25.4747,4.85331,6.83062e-20,16.8811,1,0,6910,10,69,0
25.4983,4.85677,-4.83971e-18,16.2778,1,0,7010,10,70,0
25.5215,4.8599,-4.435590000000001e-18,15.6839,1,0,7110,10,71,0
25.5455,4.85996,3.3424500000000003e-18,15.079,1,0,7210,10,72,0
25.5692,4.85984,9.9112e-18,14.4844,1,0,7310,10,73,0
25.5925,4.85954,1.52891e-17,13.8999,1,0,7410,10,74,0
25.6153,4.85906,1.9494e-17,13.3255,1,0,7510,10,75,0
25.6378,4.8584,2.25438e-17,12.7609,1,0,7610,10,76,0
25.6599,4.85757,2.44557e-17,12.206,1,0,7710,10,77,0
25.6828,4.85327,1.6236e-17,11.643,1,0,7810,10,78,0
25.7053,4.84861,3.62296e-18,11.0906,1,0,7910,10,79,0
25.7274,4.8438,-1.289e-17,10.5499,1,0,8010,10,80,0
25.7489,4.83901,-3.19223e-17,10.0218,1,0,8110,10,81,0
25.7696,4.83479,-4.57905e-17,9.50987,1,0,8210,10,82,0
25.7899,4.83044,-5.74114e-17,9.00835,1,0,8310,10,83,0
25.81,4.82555,-6.33868e-17,8.51477,1,0,8410,10,84,0
25.8304,4.8179,-4.64773e-17,8.01739,1,0,8510,10,85,0
25.8503,4.81013,-3.122e-17,7.53183,1,0,8610,10,86,0
25.8697,4.80225,-1.75817e-17,7.05783,1,0,8710,10,87,0
25.8887,4.79425,-5.530320000000001e-18,6.59518,1,0,8810,10,88,0
25.9072,4.78615,4.9654300000000005e-18,6.14364,1,0,8910,10,89,0
25.9251,4.77845,1.73215e-17,5.70514,1,0,9010,10,90,0
25.9425,4.77073,2.99657e-17,5.27821,1,0,9110,10,91,0
25.9597,4.76072,3.46416e-17,4.85722,1,0,9210,10,92,0
25.9765,4.75066,3.64176e-17,4.44731,1,0,9310,10,93,0
25.9927,4.74054,3.53556e-17,4.04825,1,0,9410,10,94,0
26.0086,4.73036,3.15158e-17,3.65981,1,0,9510,10,95,0
26.0239,4.72013,2.49568e-17,3.28175,1,0,9610,10,96,0
26.0389,4.70985,1.57354e-17,2.91387,1,0,9710,10,97,0
26.0533,4.7002,4.83443e-18,2.55737,1,0,9810,10,98,0
26.0673,4.68936,4.33413e-19,2.20963,1,0,9910,10,99,0
24.842,3.79106,3.23522e-16,37.8416,1,0,11,11,0,0
24.8369,3.8029,2.85623e-16,37.9228,1,0,111,11,1,0
24.8309,3.81509,2.38406e-16,38.0252,1,0,211,11,2,0
24.8249,3.82764,1.98923e-16,38.1232,1,0,311,11,3,0
24.819,3.84054,1.6736e-16,38.2168,1,0,411,11,4,0
24.8132,3.85382,1.43903e-16,38.3057,1,0,511,11,5,0
24.8074,3.86747,1.2875e-16,38.3899,1,0,611,11,6,0
24.8016,3.8815,1.221e-16,38.4693,1,0,711,11,7,0
24.7959,3.89593,1.24163e-16,38.5438,1,0,811,11,8,0
24.7919,3.91045,4.69364e-17,38.5818,1,0,911,11,9,0
24.7882,3.92529,-2.08141e-17,38.6073,1,0,1011,11,10,0
24.7847,3.9405,-6.54062e-17,38.6274,1,0,1111,11,11,0
24.7812,3.95609,-8.63416e-17,38.6421,1,0,1211,11,12,0
24.7779,3.97209,-8.31077e-17,38.6512,1,0,1311,11,13,0
24.7746,3.98849,-5.51771e-17,38.6547,1,0,1411,11,14,0
24.7715,4.0053,-2.00684e-18,38.6523,1,0,1511,11,15,0
24.7684,4.02253,7.69621e-17,38.6439,1,0,1611,11,16,0
24.7645,4.04039,8.96723e-17,38.6534,1,0,1711,11,17,0
24.7623,4.05833,4.68551e-17,38.6232,1,0,1811,11,18,0
24.7621,4.07622,-2.44213e-17,38.5442,1,0,1911,11,19,0
24.7621,4.09451,-9.24844e-17,38.459,1,0,2011,11,20,0
24.7622,4.11319,-1.57274e-16,38.3674,1,0,2111,11,21,0
24.7625,4.13228,-2.18728e-16,38.2694,1,0,2211,11,22,0
24.7629,4.15179,-2.76784e-16,38.1648,1,0,2311,11,23,0
24.7634,4.17173,-3.31377e-16,38.0535,1,0,2411,11,24,0
24.7641,4.19211,-3.78849e-16,37.9366,1,0,2511,11,25,0
24.7663,4.21236,-3.65521e-16,37.7848,1,0,2611,11,26,0
24.7703,4.23245,-3.51e-16,37.5944,1,0,2711,11,27,0
24.7744,4.2529,-3.3697e-16,37.3975,1,0,2811,11,28,0
24.7787,4.27372,-3.23436e-16,37.1941,1,0,2911,11,29,0
24.7832,4.29492,-3.10408e-16,36.984,1,0,3011,11,30,0
24.7878,4.31651,-2.97894e-16,36.7671,1,0,3111,11,31,0
24.7926,4.33849,-2.859e-16,36.5434,1,0,3211,11,32,0
24.8,4.3593,-2.55837e-16,36.2645,1,0,3311,11,33,0
24.8086,4.37967,-2.17535e-16,35.9571,1,0,3411,11,34,0
24.8174,4.40031,-1.79823e-16,35.6442,1,0,3511,11,35,0
24.8263,4.42122,-1.42707e-16,35.3259,1,0,3611,11,36,0
24.8354,4.44242,-1.06195e-16,35.002,1,0,3711,11,37,0
24.8444,4.464,-6.35004e-17,34.6774,1,0,3811,11,38,0
24.8538,4.48583,-1.72034e-17,34.3427,1,0,3911,11,39,0
24.8667,4.50641,-6.91863e-18,33.9208,1,0,4011,11,40,0
24.8798,4.52717,-3.56702e-19,33.4948,1,0,4111,11,41,0
24.8929,4.54813,2.45636e-18,33.0645,1,0,4211,11,42,0
24.9062,4.56928,1.49429e-18,32.63,1,0,4311,11,43,0
24.9201,4.59016,-2.2107700000000002e-18,32.1803,1,0,4411,11,44,0
24.9363,4.60902,-1.93367e-18,31.6769,1,0,4511,11,45,0
24.9526,4.62796,-5.09402e-19,31.1715,1,0,4611,11,46,0
24.969,4.64699,2.0658400000000003e-18,30.6638,1,0,4711,11,47,0
24.9854,4.66611,5.795880000000001e-18,30.154,1,0,4811,11,48,0
25.0032,4.68428,1.0588e-17,29.6169,1,0,4911,11,49,0
25.023,4.70082,1.56403e-17,29.0394,1,0,5011,11,50,0
25.0427,4.71734,2.07752e-17,28.4622,1,0,5111,11,51,0
25.0625,4.73385,2.59928e-17,27.8855,1,0,5211,11,52,0
25.0822,4.75034,3.1293e-17,27.3092,1,0,5311,11,53,0
25.1038,4.76527,3.6105e-17,26.7008,1,0,5411,11,54,0
25.127,4.77867,4.08725e-17,26.0643,1,0,5511,11,55,0
25.1501,4.79197,4.62589e-17,25.4312,1,0,5611,11,56,0
25.1731,4.80516,5.22615e-17,24.8014,1,0,5711,11,57,0
25.1959,4.81825,5.88775e-17,24.1749,1,0,5811,11,58,0
25.2198,4.82934,6.21979e-17,23.5344,1,0,5911,11,59,0
25.2446,4.83822,6.14255e-17,22.881,1,0,6011,11,60,0
25.2692,4.84693,6.05916e-17,22.2341,1,0,6111,11,61,0
25.2936,4.85546,5.96966e-17,21.5936,1,0,6211,11,62,0
25.3178,4.86382,5.87411e-17,20.9595,1,0,6311,11,63,0
25.3414,4.87237,5.21239e-17,20.3374,1,0,6411,11,64,0
25.366,4.87943,4.21201e-17,19.6964,1,0,6511,11,65,0
25.392,4.88436,2.86317e-17,19.028,1,0,6611,11,66,0
25.4176,4.88908,1.63704e-17,18.3689,1,0,6711,11,67,0
25.443,4.89359,5.32065e-18,17.719,1,0,6811,11,68,0
25.4679,4.89789,-4.53242e-18,17.0782,1,0,6911,11,69,0
25.4925,4.902,-1.32037e-17,16.4464,1,0,7011,11,70,0
25.5182,4.90277,-1.4389e-17,15.8006,1,0,7111,11,71,0
25.5438,4.90258,-1.26425e-17,15.1607,1,0,7211,11,72,0
25.5689,4.90217,-9.48724e-18,14.5323,1,0,7311,11,73,0
25.5936,4.90155,-4.945190000000001e-18,13.9152,1,0,7411,11,74,0
25.6178,4.90074,9.61994e-19,13.3092,1,0,7511,11,75,0
25.6415,4.89989,7.6548e-18,12.7158,1,0,7611,11,76,0
25.6656,4.89663,1.03397e-17,12.1231,1,0,7711,11,77,0
25.6894,4.89243,8.6105e-18,11.5385,1,0,7811,11,78,0
25.7127,4.88805,2.71996e-18,10.9663,1,0,7911,11,79,0
25.7355,4.88351,-7.255e-18,10.4062,1,0,8011,11,80,0
25.7579,4.8788,-2.12394e-17,9.8579,1,0,8111,11,81,0
25.7797,4.87392,-3.91599e-17,9.32128,1,0,8211,11,82,0
25.8013,4.86829,-5.71357e-17,8.79265,1,0,8311,11,83,0
25.8233,4.85981,-5.62033e-17,8.26113,1,0,8411,11,84,0
25.8446,4.85152,-4.68289e-17,7.74468,1,0,8511,11,85,0
25.8651,4.84388,-2.96197e-17,7.24516,1,0,8611,11,86,0
25.8851,4.83613,-1.40944e-17,6.75767,1,0,8711,11,87,0
25.9046,4.82827,-2.18786e-19,6.28198,1,0,8811,11,88,0
25.9237,4.82029,1.20405e-17,5.81784,1,0,8911,11,89,0
25.9424,4.81095,1.88578e-17,5.36227,1,0,9011,11,90,0
25.9608,4.7999,1.99836e-17,4.91533,1,0,9111,11,91,0
25.9787,4.78877,2.08035e-17,4.48081,1,0,9211,11,92,0
25.996,4.77807,2.24964e-17,4.05992,1,0,9311,11,93,0
26.0126,4.768,2.36312e-17,3.65247,1,0,9411,11,94,0
26.0288,4.75786,2.18983e-17,3.25597,1,0,9511,11,95,0
26.0445,4.74767,1.73592e-17,2.87019,1,0,9611,11,96,0
26.0598,4.73696,1.05894e-17,2.49442,1,0,9711,11,97,0
26.0747,4.72426,5.59519e-18,2.12749,1,0,9811,11,98,0
26.0892,4.71153,1.7091400000000001e-18,1.77175,1,0,9911,11,99,0
24.8168,3.77542,2.71492e-16,38.8239,1,0,12,12,0,0
24.8108,3.78743,2.20265e-16,38.9286,1,0,112,12,1,0
24.8048,3.7998,1.76807e-16,39.0289,1,0,212,12,2,0
24.7989,3.81252,1.41304e-16,39.1246,1,0,312,12,3,0
24.793,3.82562,1.1395e-16,39.2158,1,0,412,12,4,0
24.7872,3.8391,9.49419e-17,39.3022,1,0,512,12,5,0
24.781,3.85299,4.0139e-17,39.3968,1,0,612,12,6,0
24.7742,3.86732,-6.28572e-17,39.5015,1,0,712,12,7,0
24.7675,3.88209,-1.64727e-16,39.6009,1,0,812,12,8,0
24.7609,3.89731,-2.65442e-16,39.695,1,0,912,12,9,0
24.7557,3.91275,-3.3711e-16,39.7521,1,0,1012,12,10,0
24.7523,3.92834,-3.58301e-16,39.7668,1,0,1112,12,11,0
24.7489,3.94434,-3.54922e-16,39.7759,1,0,1212,12,12,0
24.7454,3.96078,-3.14684e-16,39.7849,1,0,1312,12,13,0
24.7413,3.97775,-2.42706e-16,39.8082,1,0,1412,12,14,0
24.7373,3.99518,-2.03383e-16,39.8253,1,0,1512,12,15,0
24.7333,4.01308,-1.97457e-16,39.8359,1,0,1612,12,16,0
24.7295,4.03145,-2.25691e-16,39.8401,1,0,1712,12,17,0
24.7258,4.05032,-2.88872e-16,39.8376,1,0,1812,12,18,0
24.7236,4.06935,-3.70647e-16,39.798,1,0,1912,12,19,0
24.7238,4.08829,-4.33343e-16,39.7024,1,0,2012,12,20,0
24.7239,4.10772,-4.49265e-16,39.6073,1,0,2112,12,21,0
24.7235,4.12774,-3.85099e-16,39.521,1,0,2212,12,22,0
24.7232,4.14822,-3.47292e-16,39.4276,1,0,2312,12,23,0
24.7231,4.16917,-3.36361e-16,39.327,1,0,2412,12,24,0
24.7232,4.19061,-3.52836e-16,39.2189,1,0,2512,12,25,0
24.7234,4.21254,-3.97263e-16,39.1032,1,0,2612,12,26,0
24.727,4.23384,-3.99823e-16,38.9143,1,0,2712,12,27,0
24.7315,4.25523,-3.87049e-16,38.7008,1,0,2812,12,28,0
24.7363,4.27702,-3.74801e-16,38.4804,1,0,2912,12,29,0
24.7412,4.29921,-3.63087e-16,38.253,1,0,3012,12,30,0
24.7458,4.32199,-3.22509e-16,38.0307,1,0,3112,12,31,0
24.7503,4.34532,-2.76886e-16,37.8073,1,0,3212,12,32,0
24.7554,4.36887,-2.41339e-16,37.5692,1,0,3312,12,33,0
24.7641,4.39058,-1.87232e-16,37.2527,1,0,3412,12,34,0
24.7729,4.41261,-1.36078e-16,36.9301,1,0,3512,12,35,0
24.782,4.43494,-8.79129e-17,36.6015,1,0,3612,12,36,0
24.7912,4.45759,-4.27698e-17,36.2667,1,0,3712,12,37,0
24.8006,4.48056,-6.84324e-19,35.9257,1,0,3812,12,38,0
24.8102,4.50385,3.83079e-17,35.5785,1,0,3912,12,39,0
24.823,4.52615,3.57086e-17,35.1522,1,0,4012,12,40,0
24.8368,4.54822,1.64738e-17,34.6972,1,0,4112,12,41,0
24.8509,4.5705,-6.75777e-18,34.2376,1,0,4212,12,42,0
24.865,4.59299,-3.40149e-17,33.7735,1,0,4312,12,43,0
24.8793,4.61568,-6.53269e-17,33.3049,1,0,4412,12,44,0
24.8965,4.63594,-4.94606e-17,32.7712,1,0,4512,12,45,0
24.9138,4.65619,-3.06185e-17,32.233,1,0,4612,12,46,0
24.9312,4.67654,-1.05468e-17,31.6925,1,0,4712,12,47,0
24.9486,4.69698,1.07587e-17,31.1497,1,0,4812,12,48,0
24.9673,4.71661,2.5049e-17,30.5823,1,0,4912,12,49,0
24.9882,4.73441,2.30369e-17,29.9692,1,0,5012,12,50,0
25.0091,4.7522,2.11134e-17,29.3565,1,0,5112,12,51,0
25.0301,4.76997,1.92783e-17,28.7443,1,0,5212,12,52,0
25.051,4.78772,1.75317e-17,28.1325,1,0,5312,12,53,0
25.0742,4.80355,1.52106e-17,27.4807,1,0,5412,12,54,0
25.0987,4.81811,1.3035e-17,26.807,1,0,5512,12,55,0
25.1231,4.83256,1.15199e-17,26.1368,1,0,5612,12,56,0
25.1473,4.8469,1.06624e-17,25.4702,1,0,5712,12,57,0
25.1715,4.86113,1.04595e-17,24.8071,1,0,5812,12,58,0
25.1973,4.87219,1.02304e-17,24.1206,1,0,5912,12,59,0
25.2234,4.88204,9.79749e-18,23.4315,1,0,6012,12,60,0
25.2493,4.89171,9.299e-18,22.7493,1,0,6112,12,61,0
25.275,4.90119,8.73548e-18,22.074,1,0,6212,12,62,0
25.3004,4.91048,8.10751e-18,21.4055,1,0,6312,12,63,0
25.3255,4.9196,7.41568e-18,20.7436,1,0,6412,12,64,0
25.3533,4.92539,9.072880000000001e-18,20.0306,1,0,6512,12,65,0
25.381,4.93051,8.23861e-18,19.3198,1,0,6612,12,66,0
25.4083,4.93539,4.4393700000000004e-18,18.6195,1,0,6712,12,67,0
25.4353,4.94004,-2.28675e-18,17.9295,1,0,6812,12,68,0
25.4619,4.94445,-1.19023e-17,17.2496,1,0,6912,12,69,0
25.489,4.94673,-2.14516e-17,16.5653,1,0,7012,12,70,0
25.5164,4.94688,-2.65316e-17,15.8805,1,0,7112,12,71,0
25.543,4.9472,-2.82096e-17,15.2128,1,0,7212,12,72,0
25.5692,4.9473,-2.84007e-17,14.5571,1,0,7312,12,73,0
25.5949,4.94717,-2.7129e-17,13.9134,1,0,7412,12,74,0
25.6202,4.94683,-2.44178e-17,13.2814,1,0,7512,12,75,0
25.6459,4.94383,-1.54832e-17,12.6471,1,0,7612,12,76,0
25.6717,4.93916,-5.1252e-18,12.0184,1,0,7712,12,77,0
25.6968,4.9343,3.1989200000000002e-18,11.4036,1,0,7812,12,78,0
25.7215,4.92924,9.527970000000001e-18,10.8025,1,0,7912,12,79,0
25.7456,4.92399,1.38998e-17,10.2147,1,0,8012,12,80,0
25.7687,4.91946,7.33469e-18,9.64629,1,0,8112,12,81,0
25.7917,4.91405,-4.79978e-18,9.08606,1,0,8212,12,82,0
25.8149,4.90588,-1.67657e-17,8.52414,1,0,8312,12,83,0
25.8375,4.89757,-2.27261e-17,7.97637,1,0,8412,12,84,0
25.8596,4.88912,-2.28084e-17,7.44246,1,0,8512,12,85,0
25.8811,4.88053,-1.71366e-17,6.92211,1,0,8612,12,86,0
25.9021,4.87181,-5.8313400000000004e-18,6.41504,1,0,8712,12,87,0
25.9225,4.86295,1.09903e-17,5.92096,1,0,8812,12,88,0
25.9424,4.85281,1.76774e-17,5.43867,1,0,8912,12,89,0
25.9619,4.8419,1.93776e-17,4.96844,1,0,9012,12,90,0
25.9807,4.8309,2.07539e-17,4.51134,1,0,9112,12,91,0
25.999,4.81983,2.18138e-17,4.06708,1,0,9212,12,92,0
26.0168,4.80868,2.25643e-17,3.63538,1,0,9312,12,93,0
26.0341,4.79747,2.30123e-17,3.21594,1,0,9412,12,94,0
26.0508,4.78619,2.31645e-17,2.80851,1,0,9512,12,95,0
26.0671,4.77374,1.82575e-17,2.41217,1,0,9612,12,96,0
26.0828,4.76106,1.15609e-17,2.02805,1,0,9712,12,97,0
26.098,4.74836,6.029830000000001e-18,1.6557,1,0,9812,12,98,0
26.1126,4.73564,1.6369300000000001e-18,1.29484,1,0,9912,12,99,0
24.7921,3.75817,1.68952e-16,39.8147,1,0,13,13,0,0
24.7845,3.77045,1.21492e-16,39.9533,1,0,113,13,1,0
24.7786,3.78298,8.16808e-17,40.0516,1,0,213,13,2,0
24.7726,3.79589,4.60206e-17,40.1466,1,0,313,13,3,0
24.7658,3.80918,-5.96783e-17,40.2638,1,0,413,13,4,0
24.759,3.82289,-1.64299e-16,40.3759,1,0,513,13,5,0
24.7522,3.83703,-2.67816e-16,40.483,1,0,613,13,6,0
24.7455,3.8516,-3.70199e-16,40.5848,1,0,713,13,7,0
24.7388,3.86662,-4.71421e-16,40.6812,1,0,813,13,8,0
24.7322,3.8821,-5.71451e-16,40.7722,1,0,913,13,9,0
24.7253,3.89807,-6.18167e-16,40.8665,1,0,1013,13,10,0
24.718,3.91456,-5.3588e-16,40.9705,1,0,1113,13,11,0
24.7137,3.93109,-4.31463e-16,40.9999,1,0,1213,13,12,0
24.7096,3.94806,-3.59529e-16,41.0232,1,0,1313,13,13,0
24.7056,3.9655,-3.20821e-16,41.0401,1,0,1413,13,14,0
24.7016,3.98341,-3.16108e-16,41.0505,1,0,1513,13,15,0
24.6978,4.00182,-3.46178e-16,41.0544,1,0,1613,13,16,0
24.6941,4.02071,-4.11849e-16,41.0514,1,0,1713,13,17,0
24.6894,4.04031,-3.24945e-16,41.0692,1,0,1813,13,18,0
24.6849,4.06046,-2.49059e-16,41.0806,1,0,1913,13,19,0
24.6816,4.08089,-1.85997e-16,41.0574,1,0,2013,13,20,0
24.6813,4.1012,-1.38377e-16,40.9667,1,0,2113,13,21,0
24.6812,4.12198,-1.17904e-16,40.8686,1,0,2213,13,22,0
24.6812,4.14326,-1.25124e-16,40.763,1,0,2313,13,23,0
24.6814,4.16503,-1.60595e-16,40.6498,1,0,2413,13,24,0
24.6817,4.18731,-2.24891e-16,40.5287,1,0,2513,13,25,0
24.6814,4.21035,-2.52364e-16,40.4205,1,0,2613,13,26,0
24.6811,4.23398,-2.71875e-16,40.3081,1,0,2713,13,27,0
24.6852,4.25668,-2.09915e-16,40.0985,1,0,2813,13,28,0
24.6896,4.27979,-1.58085e-16,39.8788,1,0,2913,13,29,0
24.6943,4.30334,-1.18997e-16,39.6515,1,0,3013,13,30,0
24.6991,4.32735,-9.28602e-17,39.4163,1,0,3113,13,31,0
24.7041,4.35183,-7.98886e-17,39.1731,1,0,3213,13,32,0
24.7094,4.37678,-8.03004e-17,38.9218,1,0,3313,13,33,0
24.7168,4.40094,-6.47877e-17,38.6221,1,0,3413,13,34,0
24.7264,4.42421,-2.55624e-17,38.2753,1,0,3513,13,35,0
24.7361,4.4478,1.04814e-17,37.9221,1,0,3613,13,36,0
24.7455,4.472,2.33655e-17,37.5759,1,0,3713,13,37,0
24.755,4.49657,3.06276e-17,37.2233,1,0,3813,13,38,0
24.7647,4.5215,3.27397e-17,36.8637,1,0,3913,13,39,0
24.7763,4.5461,2.02473e-17,36.4572,1,0,4013,13,40,0
24.7907,4.56981,-5.943140000000001e-18,35.9789,1,0,4113,13,41,0
24.8053,4.59376,-2.70451e-17,35.4956,1,0,4213,13,42,0
24.8201,4.61793,-4.30209e-17,35.0072,1,0,4313,13,43,0
24.835,4.64234,-5.38323e-17,34.5137,1,0,4413,13,44,0
24.8524,4.66479,-4.26177e-17,33.9631,1,0,4513,13,45,0
24.8706,4.68663,-2.5809e-17,33.3923,1,0,4613,13,46,0
24.889,4.70857,-9.67977e-18,32.819,1,0,4713,13,47,0
24.9074,4.73062,5.76759e-18,32.2431,1,0,4813,13,48,0
24.9269,4.75196,1.6191e-17,31.6443,1,0,4913,13,49,0
24.9492,4.77118,1.48166e-17,30.9908,1,0,5013,13,50,0
24.9714,4.79037,1.34251e-17,30.3378,1,0,5113,13,51,0
24.9936,4.80955,1.20166e-17,29.6854,1,0,5213,13,52,0
25.0159,4.82871,1.0591e-17,29.0334,1,0,5313,13,53,0
25.041,4.84544,9.358930000000001e-18,28.3304,1,0,5413,13,54,0
25.0672,4.86113,7.89996e-18,27.611,1,0,5513,13,55,0
25.0932,4.87669,6.0873700000000005e-18,26.8955,1,0,5613,13,56,0
25.1191,4.89213,3.92284e-18,26.1841,1,0,5713,13,57,0
25.1449,4.90738,1.2811800000000001e-18,25.4759,1,0,5813,13,58,0
25.1732,4.91813,-8.91852e-18,24.7325,1,0,5913,13,59,0
25.2011,4.92866,-1.77878e-17,23.9969,1,0,6013,13,60,0
25.2288,4.93898,-2.53389e-17,23.269,1,0,6113,13,61,0
25.2562,4.94909,-3.15842e-17,22.5488,1,0,6213,13,62,0
25.2833,4.95898,-3.65355e-17,21.8361,1,0,6313,13,63,0
25.3114,4.96735,-3.52822e-17,21.1058,1,0,6413,13,64,0
25.3413,4.97306,-2.47067e-17,20.3399,1,0,6513,13,65,0
25.3704,4.97901,-1.52576e-17,19.5931,1,0,6613,13,66,0
25.3991,4.98471,-8.959660000000001e-18,18.8573,1,0,6713,13,67,0
25.4274,4.99016,-5.7710200000000006e-18,18.1325,1,0,6813,13,68,0
25.4554,4.99493,-5.68773e-18,17.4151,1,0,6913,13,69,0
25.4849,4.99552,-8.228550000000001e-18,16.6799,1,0,7013,13,70,0
25.5138,4.99585,-1.24121e-17,15.9587,1,0,7113,13,71,0
25.5421,4.99592,-1.82109e-17,15.2512,1,0,7213,13,72,0
25.57,4.99574,-2.5598e-17,14.5572,1,0,7313,13,73,0
25.5973,4.99531,-3.4547e-17,13.8765,1,0,7413,13,74,0
25.6249,4.99264,-3.95859e-17,13.1972,1,0,7513,13,75,0
